Date.Lodged,National,Ashburton District,Auckland,Buller District,Carterton District,Central Hawkes Bay District,Central Otago District,Christchurch,Clutha District,Dunedin,Far North District,Franklin District,Gisborne District,Gore District,Grey District,Hamilton,Hastings District,Hauraki District,Horowhenua District,Hurunui District,Invercargill,Kaikoura District,Kaipara District,Kapiti Coast District,Kawerau District,Lower Hutt,Mackenzie District,Manawatu District,Manukau,Marlborough District,Masterton District,Matamata-Piako District,Napier,Nelson,New Plymouth District,North Shore,Opotiki District,Otorohanga District,Palmerston North,Papakura District,Porirua,Queenstown-Lakes District,Rangitikei District,Rodney District,Rotorua District,Ruapehu District,Selwyn District,South Taranaki District,South Waikato District,South Wairarapa District,Southland District,Stratford District,Tararua District,Tasman District,Taupo District,Tauranga District,Thames-Coromandel District,Timaru District,Upper Hutt,Waikato District,Waimakariri District,Waimate District,Waipa District,Wairoa District,Waitakere,Waitaki District,Waitomo District,Wanganui District,Wellington,Western Bay Of Plenty District,Westland District,Whakatane District,Whangarei District
1/01/2004,232.6004645,163.4902575,329.2431339,116.1732504,165.5319931,137.9311891,181.3688679,229.6140336,121.2611687,203.267949,161.5898165,226.0768778,161.8860836,109.3254233,146.3044989,217.9696692,194.021596,147.0517894,145.2224182,155.0409322,154.2399302,156.1370412,153.744444,200.1477142,110.1310241,213.499281,NA,152.623478,292.9619728,192.009808,149.2544286,140.3167894,211.8422457,222.1093287,189.8739038,339.1743445,146.3773413,135.5822731,191.7931588,250.9436668,224.0421865,256.2946981,118.6779455,296.18671,172.6836689,117.5217595,216.4362064,133.6920344,110.1217269,166.592759,134.0921668,118.3590348,125.8411242,218.5624055,177.4692768,235.1263709,176.8527804,144.0878975,191.080977,173.1726129,207.0584845,120.4175764,187.4799804,105.196947,294.0581596,134.055287,128.6578605,136.1049978,280.2869286,196.8742311,123.5572945,173.2427896,188.6332908
1/02/2004,236.8745649,157.8828296,334.678645,135.9568699,142.2287992,139.5265206,179.3990866,225.8471344,116.9258603,201.6962887,158.1707661,229.0182709,161.5430185,116.7302546,159.9793002,216.5154363,191.7793624,165.1048437,151.1583299,136.0501797,154.8591778,150.8013774,134.6181847,205.3110612,119.7515332,210.1692369,114.5033673,169.8438468,292.8655848,201.0326771,154.6385866,157.3409027,204.7813413,227.9195713,193.1074077,338.1987071,144.5146633,145.5872059,183.4929056,285.9596586,218.7943852,269.3413611,121.6290113,284.3641488,174.8146713,103.4027508,212.9515067,134.4847975,116.7184837,153.6230097,110.0251092,117.609259,115.7863326,233.8185016,183.3454974,237.3768688,182.4744191,141.904205,177.6291035,166.88576,205.5956785,115.0527647,159.778702,98.28732124,289.4041096,134.5995144,99.20721548,133.5741214,299.3400285,198.775427,148.5337422,178.3057018,177.0014878
1/03/2004,234.6064678,161.0921381,326.3284033,150.0390524,151.5892018,146.2260931,197.5888213,231.439645,132.431051,190.3575484,167.1068707,227.8724121,166.8716784,116.8601104,147.0885305,218.5219902,186.9584787,153.0278429,144.2135679,153.9902352,150.5913808,165.8614858,155.4069966,214.7052966,118.609122,215.0557649,109.7360472,163.9317279,295.6232105,196.7882985,147.8277235,160.5609121,198.8104729,230.3854211,187.1676939,311.7695078,141.5886746,148.0684406,185.2247653,260.2703295,215.9609253,286.7194443,123.9704011,292.2102209,171.8109784,116.3199988,216.9496908,123.1982701,123.9439099,156.5371608,119.746317,116.7951558,127.103953,223.1029921,198.5222843,237.7938066,178.8394778,146.0532007,177.6477862,176.1081553,203.0122905,129.5010032,192.6836854,114.8106196,286.8937986,135.3561473,143.1577061,135.0039449,299.1806,198.3124008,124.3925732,186.0166245,180.1373287
1/04/2004,228.8506941,161.1422051,332.5012755,142.0458372,144.1051855,133.6002558,178.6990761,235.6524177,118.753399,197.5727531,171.8323823,238.0936193,157.7876971,118.2666707,148.8681438,216.1368955,192.7682884,165.8475403,144.1173015,148.2131734,155.0880745,150.5346025,139.5423844,210.2056219,127.4717892,206.1982576,136.9684481,164.4497692,298.2308929,195.5513453,140.9770175,157.730461,202.1110081,230.5904548,178.4484861,337.449044,129.8430212,132.9771121,161.1925329,268.1827826,215.3090369,293.3046809,119.1461748,293.7328096,176.0023867,111.8284176,206.4592506,130.2016452,114.1840048,147.6407261,143.8049638,119.0632932,128.1661701,237.0007605,180.5170453,237.0247117,176.0877322,150.5129557,186.209986,185.9805583,221.3703158,127.4018437,194.9388515,109.4393528,287.5826048,142.188202,132.1785781,137.9595731,209.6178202,196.682983,141.3677911,201.2330608,184.6559997
1/05/2004,237.7664774,171.977804,329.0547079,138.396161,162.9590089,149.0450681,194.0515072,228.0893899,114.3649464,208.8136252,176.7450674,246.5490081,162.3652927,118.889698,154.4011834,221.9052652,197.5540698,151.6402735,147.5123834,195.1027174,156.1335979,183.0221518,168.0471889,204.2343993,134.882604,211.8131512,NA,161.5450542,290.1338871,202.7076448,154.2967786,160.9797195,204.4841111,226.0748901,203.1435172,330.7988526,140.609189,109.9748282,184.5917903,259.2970369,229.1622556,283.0057368,122.0992244,303.9965293,172.5268874,119.7729277,233.2162449,128.318838,115.3869656,133.5450398,145.4433805,121.1138047,125.8577245,221.7049338,214.5265028,247.4549424,184.8815962,151.0854236,177.7465197,156.4228378,218.6217853,123.9364463,212.2222933,122.7863532,291.7976842,134.363906,132.2699674,145.7287173,283.9068455,213.8924763,154.8822568,187.5242611,182.2877421
1/06/2004,237.5202374,171.1775613,329.7165086,137.2159923,152.2224724,139.2901267,183.8969694,235.5504637,123.4861021,190.5144192,174.4378457,253.412064,164.9120859,122.7829024,146.8248869,223.2237458,195.1418998,167.7633831,151.5191685,194.2533904,154.9346442,165.4532091,161.4711537,213.0356553,132.4981976,215.9602629,145.3165241,159.6045803,301.2096072,208.162366,160.5658921,166.3891832,209.6578512,219.1880346,181.1789444,337.645073,152.9473905,140.3226452,183.2147764,256.3920544,206.5435943,285.6796143,111.9966462,289.1869991,183.0694516,123.6998874,228.9808671,131.3519024,128.3915389,151.6070188,133.7386775,124.1684715,121.7710519,208.898582,193.0336194,239.6936658,187.2581073,154.7828244,179.2512214,174.0040933,221.8541935,134.1968318,211.6942324,106.7622784,293.7318079,147.3859187,124.5054408,145.0434656,284.5916396,201.3055119,147.4099436,199.2237934,182.9652593
1/07/2004,237.0479919,172.5770805,330.7019068,141.2273725,145.5821088,141.8485564,197.2702707,231.7213017,120.5235637,197.7703362,187.2131898,238.1927307,169.1791182,123.7861961,153.151152,224.0754879,196.5319334,156.6287245,151.520986,225.3702274,152.0650456,157.0249407,163.1600978,211.6080893,149.1303714,211.8787694,169.2611994,162.8885784,292.0914179,207.7455129,146.9496993,164.5190294,215.3029088,229.4933703,190.2417732,338.8491652,144.5342334,131.8958538,182.9644747,254.9080522,215.9118312,287.7607211,123.0740978,286.1970894,177.0749299,128.8788206,222.1550504,133.4009491,125.8970048,163.1464693,147.5427271,123.9969266,115.5444431,217.6317446,204.338179,244.8979154,195.3823654,146.8640197,180.8339451,189.0636959,223.8211934,111.6140297,206.1736558,108.5786546,292.4287964,143.7762019,137.0590048,138.4423238,284.8428912,202.7888702,154.2280648,209.6079947,186.4034985
1/08/2004,236.5869049,162.8493294,325.6590909,141.6132205,153.786023,134.8770035,190.0585149,234.0405104,133.6993438,216.092302,180.6232138,234.4702817,163.677475,116.0576978,146.4684567,220.7814423,200.2126847,161.9167545,148.472209,103.1573827,151.6044963,172.8757915,144.1419806,214.6777291,116.5127102,206.8130278,159.5678497,166.2581154,297.5137345,204.5302603,152.6465565,169.3585858,200.9593834,227.2430731,190.2732763,335.4888305,139.9103734,NA,178.5703672,259.9178508,216.3168289,289.6205382,120.3188653,283.7819944,177.7014734,124.4510318,247.9587059,130.1572649,129.1580184,159.9735617,126.5791691,112.8432472,111.8085763,221.9652258,206.8951972,245.3236915,185.0685269,155.0100084,189.1173944,183.5268113,222.3880216,125.4114067,199.5103543,113.9402193,280.7966518,136.4090442,123.1509048,144.8643983,280.6472462,205.4951337,134.8720348,191.597439,187.151752
1/09/2004,238.3374905,167.2971936,327.1604275,125.6024012,147.2170912,154.3824815,188.359236,231.7781501,127.0438886,234.6252588,176.0486969,247.3160582,165.1507522,114.7277318,140.4011567,220.9671188,197.0750905,166.4579575,148.9769081,175.4692593,147.1645481,221.1388196,155.7077996,210.4117786,127.1585495,221.3474006,140.9194246,168.2104705,295.9714086,202.8438281,158.5518842,161.4757744,211.5626963,212.2335522,185.6381955,335.7911728,149.8415438,132.5273194,185.3739638,270.7411848,228.0601601,286.695468,124.8365728,283.8680822,180.472281,130.6918184,197.7869743,145.6899106,128.769914,162.2377873,135.0923159,125.0163558,127.7885875,211.8598489,202.9415717,244.0211286,186.1688606,151.1326167,182.4030622,177.2950285,228.024022,130.942716,203.7570028,110.8502012,283.3499022,135.4392191,126.4686661,143.7495115,294.1159289,192.5373587,152.2675772,209.5703822,193.3139559
1/10/2004,239.0420978,169.8135176,330.5400557,130.5809112,145.6329511,137.23104,204.2908661,232.1458981,137.0189582,200.4233526,189.1414863,241.6011506,170.4214779,126.8441189,163.4854223,218.5870649,211.8579369,164.5490269,149.3400774,192.4420973,158.6129958,196.0456584,174.9109205,226.9108853,123.7544537,211.1744318,104.0264353,172.9692029,296.9542448,209.6461818,148.9158242,163.3664278,216.807765,219.7019573,190.226681,330.7103621,143.192233,NA,212.887789,269.6097061,218.6003345,277.1706473,122.2403764,294.5578324,178.253262,115.359278,217.2011906,144.7524763,124.7055167,154.0729132,125.0451292,123.8202428,121.0942902,209.5187722,204.8268041,241.3500663,192.0858016,153.3440165,194.7702121,177.6875493,220.5442672,NA,201.9653039,116.7607684,285.0593534,142.7711675,123.5768593,144.3883206,282.4173748,201.9052146,148.4174624,195.280446,193.8729047
1/11/2004,240.873061,167.6487907,324.1539989,133.4780109,142.8693689,149.1754374,196.8084202,235.6813901,133.1741695,221.2946812,177.5839481,241.0717554,169.1208157,130.4595796,159.1936728,225.7638715,199.6163462,168.0348465,152.3275267,170.5935815,160.0964816,155.4191578,155.2325566,221.2532187,121.0499221,214.8120668,158.5807218,167.1091569,299.7207886,212.123943,149.4979424,176.806336,216.3868792,233.0001226,189.7314438,328.0883874,140.5029377,128.1420796,202.1084636,270.6819714,218.5463646,287.1240626,124.3713489,287.5770596,181.4549035,130.3460211,232.414769,136.671385,121.6914983,149.0335728,149.1378649,135.3780833,119.6926564,233.3867444,204.7699021,248.088228,195.1672904,149.3276792,181.7149641,183.7172959,213.2781816,116.9684014,202.6242589,117.2917382,289.4692628,132.2203244,135.1279863,141.6546742,285.4389896,206.3268211,144.2556834,205.7039385,198.7810101
1/12/2004,240.7782203,164.9661303,330.427062,123.1302535,153.2907839,139.3088885,185.3345796,233.3591079,106.8174243,220.4212656,176.2420778,233.0979843,171.3216343,116.6032454,160.059982,228.5136289,201.3137805,158.7741154,146.5364598,164.8227184,145.983949,193.4672163,154.5020935,218.1409731,124.8702591,217.8298893,104.8533694,163.5430048,298.5116709,207.2750948,159.8278691,168.5388196,215.333861,228.1396701,193.6067069,345.3959618,138.6130465,132.8135793,202.1658363,279.4031353,224.3786114,298.4308317,127.0110655,298.6439281,189.0509739,101.0560957,220.7412265,147.8407619,129.2302957,160.0064173,127.8688143,130.0884252,120.5539436,225.2512054,216.2078567,249.6713088,188.5793138,154.3708739,192.5413971,188.7820294,237.12533,128.0533787,215.4834377,115.9296376,285.3681256,151.436671,129.8987411,144.2253014,287.4816078,202.312349,150.6437967,216.3429921,196.4510671
1/01/2005,244.8071508,169.4558796,326.5949236,139.2811905,153.583365,154.9026407,183.4297649,237.4558263,121.6710867,223.455592,183.5893459,256.2304322,180.6250138,116.993067,158.1960648,225.486148,220.034734,157.2726255,144.461563,184.5730009,153.0145892,205.1115256,149.022581,209.4768454,133.1718022,218.6155243,162.1440186,176.4834677,295.5658689,220.9842527,151.4710016,180.8594041,217.8976739,236.5717414,211.9613342,325.2338735,138.1025129,160.5652558,197.7875048,269.4651031,240.2491047,283.6317861,107.6820607,286.5171744,185.0495989,111.0238429,210.8970029,140.3669702,125.5141013,170.6071882,142.7906835,130.8300585,128.1617362,226.1855059,205.708483,252.7057371,179.5955286,145.8167989,186.9469075,203.8536607,232.9825943,103.7550073,206.5828736,91.45236283,284.1234365,141.0060374,138.2737537,147.0464966,294.7584947,197.4494354,141.0270271,210.0727604,192.9684076
1/02/2005,245.7896399,176.3475418,330.2482971,137.0947353,147.436219,152.8104435,195.3658996,240.9144201,123.301047,217.592276,172.1140461,254.4635053,158.0216146,110.291218,155.923744,227.6661857,207.7993934,175.2153525,152.3177658,147.7502025,147.013076,138.1711523,152.5973366,218.1765974,135.7137209,212.7306543,162.2225621,176.424428,301.3937021,229.744155,158.7339554,173.1356622,233.2001344,223.1413403,197.1475877,342.0608042,146.0088638,147.9432098,203.2855584,277.9306711,223.7947465,293.4380739,125.219435,291.7123616,181.3494008,112.2121739,211.9837906,136.5088666,118.6580305,153.9411447,133.7588338,117.7774352,123.750321,227.0330758,203.1554002,248.2280148,189.3820373,150.1884079,190.3979459,195.3611533,218.0245139,NA,218.0248888,99.13094091,285.004246,148.5110868,151.3492144,149.4572882,304.4819575,207.4601472,135.1910347,218.876504,206.9486527
1/03/2005,245.0595654,174.3255746,329.0677557,132.8201384,149.6449639,155.7399589,195.1568602,244.8538157,107.7293129,211.0287236,182.4622025,247.0943295,174.9169562,118.6706851,165.6061921,235.1814315,209.582154,135.6190597,147.7643682,161.4807433,137.2108403,124.9884619,154.6256221,214.3928522,130.4375265,223.4196061,NA,172.2311803,298.1589465,210.5709056,146.4865623,174.2725361,220.7509907,230.8850881,204.3875777,327.5115742,151.3057912,160.8899238,187.6103698,261.4783679,227.6294643,289.466621,123.571892,293.5868713,178.7000223,120.7285944,301.8161784,149.5321157,109.3394654,144.6609197,127.8483585,117.0484019,120.3495858,220.0068295,198.5341539,251.566769,209.5228498,150.5927898,188.3608666,192.1227946,213.2019665,134.4953182,188.8558355,108.901448,288.3165071,138.9536263,120.5358343,156.7136143,304.7055704,209.8888619,139.6381395,206.029302,206.5796213
1/04/2005,244.0638642,179.0796605,328.6622541,152.9195298,151.3058358,152.6470333,194.4661192,242.6250465,123.1658236,212.9701741,192.6638662,252.4691731,170.0585873,110.3829509,176.3329846,235.7448229,219.5362469,166.6800014,146.5741972,194.7416471,154.2938407,219.8646867,169.9319598,217.1907384,138.3068724,219.3501138,143.293858,173.1085928,302.5425176,218.2248037,161.7320084,174.4316267,214.7291257,227.6132133,213.4647592,325.6766601,157.133576,147.7553092,174.3979993,273.3314787,230.0983428,292.0170064,138.2042003,289.0727571,190.2114473,124.2679761,230.2998513,148.8494971,132.0904619,174.0715816,137.1574265,129.2366875,121.5909725,223.8735766,203.290009,248.3683783,203.7047503,166.4692879,193.4996123,187.7442311,240.9686239,133.9456893,205.4244032,122.6871611,285.8295081,145.9518371,130.049626,152.4782637,300.0734056,210.057908,150.6521221,211.0017163,203.0892348
1/05/2005,240.3107465,179.3491376,336.7556155,150.0986701,159.8283558,152.2234097,211.3944015,236.4715618,119.4437456,202.7036687,190.7107389,252.7794492,180.8715733,132.3187172,171.0543468,230.0899277,208.1840531,172.2188843,164.0860748,202.5316995,157.3338483,NA,161.3789834,222.4602325,142.0571814,227.8940772,131.6510134,169.9426187,298.852733,212.9625334,167.7796698,170.0804039,219.1788984,237.0705609,220.1666985,311.7280679,157.3897151,166.5153223,197.9251827,275.10677,222.597603,284.06982,129.8148707,293.3154323,187.977629,119.8078067,263.0846838,144.8382931,123.4464401,165.9077564,156.8476386,139.3809908,128.8865886,221.2151259,220.2688209,257.3010936,195.4725264,161.4951323,199.6571527,196.687106,231.5797174,122.4252296,215.8725779,113.1129832,289.255346,144.1219979,125.6171213,152.2271106,218.4086233,218.8983531,163.761136,222.987084,208.7745658
1/06/2005,246.0220205,191.7806675,331.437466,143.4048787,154.162859,151.35451,180.4811173,232.3627889,145.392692,207.6929995,183.4213905,255.4545072,177.1498031,126.3396266,154.0344472,229.603211,212.0933318,175.8623094,151.5502875,186.9130021,148.8375804,184.0382748,172.3021626,225.7798665,152.5361348,228.2749866,128.3617571,174.7438766,300.2778374,226.8818211,153.3138765,196.6493709,224.7334674,236.6927156,214.3611787,343.1470103,141.6721118,163.4546221,193.9055248,269.2291212,234.0742232,301.7277946,123.0541687,286.9719833,182.0354632,145.2639559,235.9118681,148.8311162,120.9785444,169.8194939,161.9286734,141.3349603,121.2311817,219.7626618,208.6002225,256.1193758,210.7864153,164.1552626,192.8512414,203.4781603,240.331732,110.3729828,219.3931291,116.2552767,300.3501106,152.5632798,122.7411451,155.555555,298.0327839,212.9877125,160.4494917,214.223714,197.4728524
1/07/2005,247.7834879,178.6723513,331.3604652,139.9711708,161.1819515,166.7773194,197.4364206,242.1489746,136.0005205,200.7616008,200.4822354,264.5093137,180.3823956,123.8458057,179.5977932,233.5998217,215.0495215,169.7072426,157.4576157,180.7057403,148.3119313,196.1420021,161.8031067,222.7420697,144.4471533,227.6292268,224.2297272,188.7292869,301.6626559,225.9916968,167.4462682,182.1163389,221.0594123,237.074567,207.5922066,339.1014254,148.0586079,149.2550201,193.8790923,269.9597663,230.0223316,298.3362523,132.1939094,304.7198212,188.1587387,154.9487099,271.9450622,151.1985861,134.1617612,162.8228921,153.4356188,147.2825587,129.7218693,212.2726343,194.3545177,256.9218119,203.2662949,163.8173738,215.3470661,201.0707213,234.9862782,114.2798387,219.0461456,117.0073517,289.9533124,156.4472778,134.1796539,150.41276,292.7891035,215.0996791,130.0578353,231.3243929,210.7247273
1/08/2005,244.6566404,190.97037,326.8682103,151.9495055,170.3168081,144.8996476,192.215984,235.9178925,114.8092047,225.3525662,189.869293,263.2980102,180.7006612,123.7930348,164.651574,226.3179046,205.0413638,176.3523752,152.0614244,183.0222464,149.1296999,173.1957751,162.3650815,226.1476234,124.7128591,220.5410358,139.0367987,174.728483,299.8328053,224.8384329,158.0813054,180.2066299,234.7865871,225.8497458,205.3273617,332.5480641,148.5456083,140.0066143,195.4690416,275.4431368,232.8752774,281.8664894,115.4179101,305.4891526,185.6861319,125.7377212,266.8588918,159.7541235,133.4167751,157.4054595,141.3035564,128.0199231,129.323286,216.6698379,212.082254,245.4649822,200.7734992,164.4051514,196.222949,200.2171961,227.6380841,119.9574634,217.3887308,122.9142152,291.7702899,151.3607168,141.6293344,146.287028,289.541213,212.8717841,135.4765642,211.4000371,202.6371447
1/09/2005,247.7367993,179.8658595,329.2056122,151.8146915,162.4808265,165.823277,205.7307039,232.1161368,148.3234088,236.3371909,196.261678,267.1165809,180.9788334,130.0596968,173.1523627,234.5774772,209.3214483,177.1842657,158.813897,212.8849507,141.4511661,145.4267553,150.1898847,217.2494271,132.9125719,231.7627858,131.5383881,174.5886732,303.5506363,230.172127,157.5492852,195.6508162,224.6859097,237.3704913,207.4322572,341.2123114,147.0603426,182.9683513,198.4370192,270.1243226,231.314364,297.4583374,135.227746,300.1260849,189.2489917,120.0477978,263.4883567,144.421142,133.3365288,162.5306677,144.318461,133.8337691,138.2906235,232.8947371,222.840804,258.4570027,201.5223018,164.3212887,202.2533692,203.9746856,241.2886498,113.4840651,214.3716556,119.3362831,292.7465732,150.9924546,145.1403554,152.2879335,296.6231593,204.4191834,171.3487547,209.729205,213.5106856
1/10/2005,249.7187635,186.4060195,325.0852476,146.0745601,146.5823683,159.2853366,184.9417673,246.0019145,105.8208866,242.469757,194.5929848,244.0382944,182.801482,114.4504856,164.1206949,231.455538,213.8416736,175.4263241,162.994109,204.0606682,146.9932845,172.1433088,155.427596,220.4844392,146.416684,221.5610167,NA,186.9370806,307.0217117,216.9098066,161.8350415,184.8783384,229.5533813,237.0689709,204.5967812,335.2888001,139.6869402,190.3745575,214.8870731,290.7460108,234.8528839,309.9041269,130.2747932,294.9035647,180.0447021,123.7464348,253.3466601,156.588928,135.081433,156.762732,141.5157787,141.0478922,137.2765875,228.2955437,226.1436991,256.6794816,194.215722,173.3729202,214.9451587,206.8887404,233.6509761,139.6965766,229.7914508,128.0359577,293.095475,148.8507046,135.6589933,148.4927017,295.7954131,213.9796915,147.4614737,231.2123,216.8140642
1/11/2005,251.3488085,169.3531413,329.6334201,172.0913259,167.2001283,160.135516,193.1524923,249.7833342,146.2025731,221.5666075,200.1245322,266.3538519,170.1818649,119.2501337,163.2496111,241.0693907,220.5275606,175.4848583,160.5399606,192.2293094,150.0538244,200.8837311,187.3236155,238.4371467,152.3476545,231.3250543,163.5952534,187.7665369,305.7630272,233.654206,162.0204743,182.9434551,231.9211075,237.1564359,210.613907,340.0206436,153.9631218,169.7260405,206.5266856,283.2316965,226.1689376,296.0817316,131.4451757,300.0807931,194.9623408,131.9003493,252.1034262,174.027458,135.9700139,162.1659519,162.8845346,129.9616276,123.2784201,213.3714896,205.8977209,259.3527016,196.9339545,171.9697464,198.148596,196.2762382,236.6138519,149.7663846,223.0885462,125.9833914,292.4400589,134.9461779,136.5046506,156.8649831,294.7170066,219.3071618,162.7840555,201.5209354,208.9264518
1/12/2005,252.7580572,191.3742881,325.164454,168.7394067,167.421427,166.3447331,196.8044492,245.2526212,133.7944484,210.3129629,192.0982562,259.4901425,187.4701255,117.2962148,173.0848135,237.232191,213.8990093,191.9204297,155.9566241,192.820946,148.0872497,151.5505669,183.0590231,238.6393886,149.3563368,229.6319883,NA,186.4845096,303.2771739,220.8417485,165.2028276,188.7848067,233.6448419,245.9490833,218.5892543,355.3668323,158.8786508,NA,207.5462344,277.924692,223.433469,305.1231944,133.7142885,306.2275753,197.1440235,129.9238315,270.9609191,158.7475794,132.336355,163.7567382,139.8663595,137.9469358,132.5552461,226.5352295,215.2655171,261.5707088,218.4547941,160.9147024,184.9221141,206.8227575,251.8121474,126.2084395,221.1596061,113.562104,299.3601606,146.475203,148.919116,159.3180914,287.9891841,215.773948,139.0903074,236.5436712,220.632501
1/01/2006,254.7865518,187.282288,324.9141312,155.0671551,161.5784826,145.5361283,210.5582796,253.6917282,136.0534233,237.2306004,197.1755826,252.9683312,185.8942427,131.7211505,188.3996556,238.7953117,223.8813664,167.1210816,153.633218,209.3177782,153.4001469,206.6437718,191.0041566,233.0635967,149.4383691,229.1013482,NA,186.7328138,305.7383024,229.8389216,152.8304051,178.0393459,233.7573313,244.8841034,210.6735017,350.438473,154.6630575,175.6933891,205.9406311,277.6064212,226.429542,321.4772503,131.3207737,306.0512692,191.329475,151.5756324,284.2258285,164.0081227,128.1445111,173.3256693,138.9160095,140.1396255,127.1572688,227.1211041,202.7253154,261.9282227,206.2259584,174.628616,201.4209014,202.4594326,245.7277785,112.0617982,217.3572004,108.1674723,293.4599747,162.3983253,152.985731,162.5329386,303.6538312,221.2035144,146.6586776,213.8026279,210.3643362
1/02/2006,257.3690431,186.6865344,329.6332073,166.4036796,173.6005635,162.3897208,202.7581563,248.8101217,146.3328758,214.4628688,206.8089849,268.403022,196.1441207,123.2242424,159.6514233,248.4729697,220.8579381,197.7065981,160.8251153,194.2414303,153.2983642,190.0548895,187.4783861,237.8469911,161.4480954,240.0250315,NA,188.1881002,310.846651,227.5631107,175.311336,198.0092817,237.1941104,248.9724753,217.1990227,346.8946515,147.7278607,154.6649412,207.4970468,284.8252175,257.385443,321.1825636,131.7567463,305.8344347,185.9154251,113.0732697,210.4180544,154.8071166,127.1624337,172.6963275,144.3974733,117.3457421,134.6485051,229.7732355,220.8735694,264.5230776,204.3269227,172.9022464,208.1067864,206.2890674,241.3784294,147.9463305,219.9665125,113.2808488,293.4039557,141.8738846,125.2618522,160.2844368,327.4387676,218.0368912,169.6242181,223.0049424,216.5252
1/03/2006,252.3618984,189.9638165,325.7454568,167.544159,172.2181203,154.864822,200.7480585,247.2718347,126.769415,190.8755388,198.1109695,272.2348528,190.51155,122.9313989,154.23806,242.1903021,218.1065406,178.4654415,159.4887414,215.2581563,148.3266931,172.463393,180.4971902,245.2596576,137.1177434,231.808873,135.9205714,186.1514962,306.7725718,231.3350235,162.8761555,209.2833305,231.0361769,234.1295462,236.6475838,318.5297311,148.6411149,148.4869637,208.4158986,271.6804381,255.2736065,311.2808111,137.7426879,307.8410281,192.4236678,133.104692,280.1036169,162.4654748,125.4309715,157.7216323,129.4040234,136.987591,127.4263715,222.5455221,218.5193824,262.6623119,206.7907708,165.0294158,193.2128295,226.0301678,249.4147504,116.260145,217.1653671,110.5156256,291.8123803,156.0567355,134.3911331,164.6388284,312.3866994,219.916363,118.2512716,226.1748264,223.7393268
1/04/2006,256.7974568,200.4563345,332.6330009,156.9835153,165.7037979,179.4877434,193.0441581,247.042478,139.7059858,204.5859017,198.6983224,257.6954067,192.1150756,118.1748928,195.676386,237.272212,218.7183911,187.020632,161.820896,201.2988459,155.6188716,190.6533372,179.127152,239.681346,151.5805838,247.7662921,136.2017529,187.8956655,312.9134029,228.7222823,183.3105905,193.1950728,246.9438191,234.4230963,225.4496072,341.5299883,151.4660455,186.3994711,203.5272945,290.6372096,240.1783226,316.5247739,143.5588169,320.8472941,197.0734878,161.0174474,283.9893725,158.9657326,131.743061,179.6413068,136.5053783,138.7270023,142.5971582,229.0304235,219.0776577,263.5482543,216.958453,171.1073764,206.4270295,188.7821987,257.9870833,139.4869829,232.1511654,117.8595012,298.1551129,148.6737723,152.5349988,168.0950725,311.6370141,230.2302626,164.9708292,228.4347911,230.0352231
1/05/2006,256.6134546,196.333967,327.3176176,167.840171,166.2010256,165.6262203,213.739499,248.5621969,133.193188,206.3466782,212.4195972,264.9323042,185.7747436,122.4328206,198.7867723,244.6404101,233.1567762,192.8995716,161.1225728,204.5489814,152.5719353,250.8220871,177.42555,231.661435,147.1061727,237.0137139,172.9403977,192.8277539,307.0950683,240.0196841,168.4639269,199.7707334,244.1518607,245.7792965,236.1657586,343.197399,165.5278573,169.2941433,210.4324721,305.1237135,257.3599095,311.1587106,139.7881601,305.8207445,191.0717192,135.1486306,273.1316341,166.2724462,133.030812,191.8734802,148.9280292,145.1332381,136.0830381,220.5149451,229.4839592,263.526204,207.0147717,166.5321273,211.4522083,216.9669109,242.4025383,122.9779652,237.6073551,133.0583954,294.6156289,155.6510087,142.4176409,165.2182268,306.8178882,236.8811066,165.455509,227.0960176,232.8021867
1/06/2006,251.2201923,209.2399758,333.2525945,168.09,160.2518048,164.7049801,203.643681,254.8418431,141.9658031,209.9893058,215.4010437,267.6562496,186.1809164,120.4943322,191.2128414,252.7764767,224.0709219,192.0565187,165.4316606,191.6157725,152.2681432,193.8831059,204.1721346,245.8502285,142.8294241,233.7699482,NA,193.8862683,311.0304466,236.1694697,170.1116033,200.0845514,239.196605,248.5303024,230.4155602,354.9092848,161.9249432,165.6552661,213.7051956,291.8261265,257.0096442,310.5060017,131.4489942,298.2686265,202.6535665,113.5270083,274.2112498,167.8868749,144.61853,151.4575717,152.6310559,141.5652334,135.9230672,236.4062305,227.1517134,271.6066472,228.4135031,176.2439276,200.3518927,209.1996159,239.030238,114.3774605,236.0608569,128.9471002,303.3195202,164.8378143,159.8988052,162.8766675,216.1985255,227.2735938,156.4713251,214.9916911,221.5259354
